date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:51:52	131762/131762	---M-Z	200	added ('OK')	text/html	etag:%221526927213-1%22	http://www.coolmath-games.com/0-sushi-slicer	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-sushi-slicer.html	(from http://www.coolmath-games.com/1-html5-games)
14:51:53	153987/153987	---M-Z	200	added ('OK')	text/html	etag:%221526927119-1%22	http://www.coolmath-games.com/0-zombie-launcher	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-zombie-launcher.html	(from http://www.coolmath-games.com/1-html5-games)
14:51:54	3903/3903	---M--	200	added ('OK')	image/png	etag:%22f3f-55150effbcf20%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/caterpillar-crossing-logo.png?0=itok%3DYgDZRaUn	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/caterpillar-crossing-logocdfc.png	(from http://www.coolmath-games.com/1-html5-games)
14:51:54	154846/154846	---M-Z	200	added ('OK')	text/html	etag:%221526929314-1%22	http://www.coolmath-games.com/0-miner-cave	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-miner-cave.html	(from http://www.coolmath-games.com/1-html5-games)
14:51:55	154474/154474	---M-Z	200	added ('OK')	text/html	etag:%221526927059-1%22	http://www.coolmath-games.com/0-big-ice-tower-tiny-square	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-big-ice-tower-tiny-square.html	(from http://www.coolmath-games.com/1-html5-games)
14:51:56	3298/3298	---M--	200	added ('OK')	image/png	etag:%22ce2-53ec63b35f198%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/sushi-slicer-game-logo.png?0=itok%3Dgt3FZ-TB	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/sushi-slicer-game-logo7fb3.png	(from http://www.coolmath-games.com/1-html5-games)
14:51:56	391/391	---M--	200	added ('OK')	image/png	etag:%22187-5604fa8e87210%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/big-ice-tower-tiny-square-game-logo.png?0=itok%3DiEzIyjKO	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/big-ice-tower-tiny-square-game-logo9557.png	(from http://www.coolmath-games.com/1-html5-games)
14:51:56	154755/154755	---M-Z	200	added ('OK')	text/html	etag:%221526992213-1%22	http://www.coolmath-games.com/0-moley-the-purple-mole	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-moley-the-purple-mole.html	(from http://www.coolmath-games.com/1-html5-games)
14:51:57	3321/3321	---M--	200	added ('OK')	image/gif	etag:%22cf9-50809aab0e1c0%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/m-game-icon-zombie-launcher.gif?0=itok%3D660k2WEd	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/m-game-icon-zombie-launcher3965.gif	(from http://www.coolmath-games.com/1-html5-games)
14:51:57	150744/150744	---M-Z	200	added ('OK')	text/html	etag:%221526927404-1%22	http://www.coolmath-games.com/0-coloruid-2	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-coloruid-2.html	(from http://www.coolmath-games.com/1-html5-games)
14:51:58	150447/150447	---M-Z	200	added ('OK')	text/html	etag:%221526927257-1%22	http://www.coolmath-games.com/0-bunny-run	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-bunny-run.html	(from http://www.coolmath-games.com/1-html5-games)
14:51:59	1032/1032	---M--	200	added ('OK')	image/png	etag:%22408-5475884d011e0%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/coloruid-2-game-logo.png?0=itok%3DmW7fePcI	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/coloruid-2-game-logoa33b.png	(from http://www.coolmath-games.com/1-html5-games)
14:51:59	4972/4972	---M--	200	added ('OK')	image/png	etag:%22136c-5678d7e2efea0%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/miner-cave-game-logo.png?0=itok%3DvUBkU2UR	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/miner-cave-game-logo4fcd.png	(from http://www.coolmath-games.com/1-html5-games)
14:51:59	4942/4942	---M--	200	added ('OK')	image/png	etag:%22134e-563b5440b1668%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/moley-the-purple-mole-game-logo.png?0=itok%3Dl8KtFFez	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/moley-the-purple-mole-game-logoaa2a.png	(from http://www.coolmath-games.com/1-html5-games)
14:51:59	156799/156799	---M-Z	200	added ('OK')	text/html	etag:%221526929425-1%22	http://www.coolmath-games.com/0-circuit	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-circuit.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:00	148603/148603	---M-Z	200	added ('OK')	text/html	etag:%221526928063-1%22	http://www.coolmath-games.com/0-hex-blocks	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-hex-blocks.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:01	4740/4740	---M--	200	added ('OK')	image/png	etag:%221284-5620da8285650%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/bunny-run-game-logo.png?0=itok%3Dc5U74UNw	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/bunny-run-game-logo2d56.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:01	148851/148851	---M-Z	200	added ('OK')	text/html	etag:%221526927430-1%22	http://www.coolmath-games.com/0-klocki	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-klocki.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:02	153956/153956	---M-Z	200	added ('OK')	text/html	etag:%221526927200-1%22	http://www.coolmath-games.com/0-simons-lab	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-simons-lab.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:03	3855/3855	---M--	200	added ('OK')	image/png	etag:%22f0f-5587736e04060%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/circuit-game-logo.png?0=itok%3D59KcPvc-	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/circuit-game-logo6311.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:03	598/598	---M--	200	added ('OK')	image/png	etag:%22256-558225a0a44a0%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/simons-lab-game-logo.png?0=itok%3DCZxRKdYs	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/simons-lab-game-logo2258.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:03	1868/1868	---M--	200	added ('OK')	image/png	etag:%2274c-554c4243a3d28%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/klocki-game-logo.png?0=itok%3DlcWh0nWC	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/klocki-game-logoc375.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:03	6737/6737	---M--	200	added ('OK')	image/png	etag:%221a51-556bd6baaf940%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/hex-blocks-game-logo.png?0=itok%3D3FIw94mU	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/hex-blocks-game-logo85c9.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:03	149961/149961	---M-Z	200	added ('OK')	text/html	etag:%221526932032-1%22	http://www.coolmath-games.com/0-right-trick-totem-land	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-right-trick-totem-land.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:04	150664/150664	---M-Z	200	added ('OK')	text/html	etag:%221526927011-1%22	http://www.coolmath-games.com/0-catch-the-candy-mech	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-catch-the-candy-mech.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:05	152535/152535	---M-Z	200	added ('OK')	text/html	etag:%221526929660-1%22	http://www.coolmath-games.com/0-icy-purple-head	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-icy-purple-head.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:06	151335/151335	---M-Z	200	added ('OK')	text/html	etag:%221526928280-1%22	http://www.coolmath-games.com/0-doctor-acorn-2	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-doctor-acorn-2.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:07	5242/5242	---M--	200	added ('OK')	image/png	etag:%22147a-557d4f4372c08%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/right-trick-totem-land-game-logo.png?0=itok%3DR5MYeEra	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/right-trick-totem-land-game-logobff2.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:07	3419/3419	---M--	200	added ('OK')	image/png	etag:%22d5b-5575e50ed5e08%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/icy-purple-head-game-logo.png?0=itok%3Dn11Da9SQ	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/icy-purple-head-game-logo213e.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:07	4983/4983	---M--	200	added ('OK')	image/gif	etag:%221377-5123743599980%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/game-logo-catch-the-candy-mech.gif?0=itok%3DeotV0nEw	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/game-logo-catch-the-candy-mecha6d6.gif	(from http://www.coolmath-games.com/1-html5-games)
14:52:08	152860/152860	---M-Z	200	added ('OK')	text/html	etag:%221526926974-1%22	http://www.coolmath-games.com/0-battlecoast	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-battlecoast.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:09	150507/150507	---M-Z	200	added ('OK')	text/html	etag:%221526927135-1%22	http://www.coolmath-games.com/0-outcome	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-outcome.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:09	5138/5138	---M--	200	added ('OK')	image/png	etag:%221412-5566c36e5b9f8%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/doctor-acorn-2-game-logo.png?0=itok%3D_CwWr2-w	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/doctor-acorn-2-game-logo7883.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:09	152555/152555	---M-Z	200	added ('OK')	text/html	etag:%221526942300-1%22	http://www.coolmath-games.com/0-hade	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-hade.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:10	2737/2737	---M--	200	added ('OK')	image/png	etag:%22ab1-55643eb7de418%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/battlecoast-game-logo.png?0=itok%3DGM2Wjvks	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/battlecoast-game-logof37c.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:10	153628/153628	---M-Z	200	added ('OK')	text/html	etag:%221526931096-1%22	http://www.coolmath-games.com/0-foxy-blocks	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-foxy-blocks.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:11	151815/151815	---M-Z	200	added ('OK')	text/html	etag:%221526943699-1%22	http://www.coolmath-games.com/0-sweet-jelly	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-sweet-jelly.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:12	2072/2072	---M--	200	added ('OK')	image/png	etag:%22818-55489001529e8%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/hade-game-logo.png?0=itok%3DZnzARmD1	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/hade-game-logoc047.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:12	150921/150921	---M-Z	200	added ('OK')	text/html	etag:%221526931928-1%22	http://www.coolmath-games.com/0-grim-symbols	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-grim-symbols.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:13	3195/3195	---M--	200	added ('OK')	image/png	etag:%22c7b-55411b2da3f50%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/foxy-blocks-game-logo.png?0=itok%3D1emy1RiT	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/foxy-blocks-game-logo7bb2.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:13	6418/6418	---M--	200	added ('OK')	image/png	etag:%221912-55517444c5030%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/outcome-game-logo.png?0=itok%3D_HFz6JP1	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/outcome-game-logo675f.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:13	3819/3819	---M--	200	added ('OK')	image/png	etag:%22eeb-55a447caade10%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/sweet-jelly-game-logo.png?0=itok%3D6GEZJwcy	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/sweet-jelly-game-logo6323.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:13	151880/151880	---M-Z	200	added ('OK')	text/html	etag:%221526990988-1%22	http://www.coolmath-games.com/0-protect-the-museum	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-protect-the-museum.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:14	148506/148506	---M-Z	200	added ('OK')	text/html	etag:%221526932304-1%22	http://www.coolmath-games.com/0-feed-the-figures-2	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-feed-the-figures-2.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:15	149104/149104	---M-Z	200	added ('OK')	text/html	etag:%221526931969-1%22	http://www.coolmath-games.com/0-mixed-world-2	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-mixed-world-2.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:16	2974/2974	---M--	200	added ('OK')	image/png	etag:%22b9e-52ed18a8b97c0%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/protect-the-museum-game-logo.png?0=itok%3DUbG6MJt_	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/protect-the-museum-game-logoc34d.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:16	4696/4696	---M--	200	added ('OK')	image/png	etag:%221258-559cd1943cdb8%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/grim-symbols-game-logo.png?0=itok%3DaOUyTJmb	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/grim-symbols-game-logoa882.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:17	156145/156145	---M-Z	200	added ('OK')	text/html	etag:%221526933978-1%22	http://www.coolmath-games.com/0-the-last-rabbit	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-the-last-rabbit.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:17	4109/4109	---M--	200	added ('OK')	image/png	etag:%22100d-558b27e65b150%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/mixed-world-2-game-logo.png?0=itok%3DCpXdr72E	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/mixed-world-2-game-logo8055.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:17	6087/6087	---M--	200	added ('OK')	image/png	etag:%2217c7-558221cc96fa8%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/feed-the-figures-2-game-logo.png?0=itok%3Dy4JaFr6w	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/feed-the-figures-2-game-logo6956.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:17	151400/151400	---M-Z	200	added ('OK')	text/html	etag:%221526927708-1%22	http://www.coolmath-games.com/0-pizza-ninja-3	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-pizza-ninja-3.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:18	158177/158177	---M-Z	200	added ('OK')	text/html	etag:%221526929020-1%22	http://www.coolmath-games.com/0-feelingz	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-feelingz.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:19	6760/6760	---M--	200	added ('OK')	image/png	etag:%221a68-5579957f3b720%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/the-last-rabbit-game-logo.png?0=itok%3DhqBhEbq_	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/the-last-rabbit-game-logoaf2b.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:19	151505/151505	---M-Z	200	added ('OK')	text/html	etag:%221526928110-1%22	http://www.coolmath-games.com/0-rancho-keeper	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-rancho-keeper.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:20	1502/1502	---M--	200	added ('OK')	image/png	etag:%225de-555f397fecb68%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/rancho-keeper-game-logo.png?0=itok%3DzknyXoia	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/rancho-keeper-game-logoaecf.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:20	155011/155011	---M-Z	200	added ('OK')	text/html	etag:%221526946686-1%22	http://www.coolmath-games.com/0-hexamatch	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-hexamatch.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:21	4188/4188	---M--	200	added ('OK')	image/png	etag:%22105c-55657bc7ba6c8%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/feelingz-game-logo.png?0=itok%3DwXhOVqNj	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/feelingz-game-logo1d77.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:21	155292/155292	---M-Z	200	added ('OK')	text/html	etag:%221526930089-1%22	http://www.coolmath-games.com/0-the-floor-is-the-surface-of-the-sun	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-the-floor-is-the-surface-of-the-sun.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:22	7115/7115	---M--	200	added ('OK')	image/png	etag:%221bcb-556f35a89a4c8%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/pizza-ninja-3-game-logo.png?0=itok%3D29yUQ4Cu	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/pizza-ninja-3-game-logoe7ec.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:22	646/646	---M--	200	added ('OK')	image/png	etag:%22286-553fd5a2546e8%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/the-floor-is-the-surface-of-the-sun-game-logo.png?0=itok%3DyMdNe6Ru	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/the-floor-is-the-surface-of-the-sun-game-logo748b.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:23	4378/4378	---M--	200	added ('OK')	image/png	etag:%22111a-5556594657440%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/hexamatch-game-logo.png?0=itok%3DFe2nPDaI	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/hexamatch-game-logo3a93.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:23	147060/147060	---M-Z	200	added ('OK')	text/html	etag:%221526954995-1%22	http://www.coolmath-games.com/0-blops-plops	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-blops-plops.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:23	154958/154958	---M-Z	200	added ('OK')	text/html	etag:%221526929828-1%22	http://www.coolmath-games.com/0-fox-adventurer	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-fox-adventurer.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:24	150660/150660	---M-Z	200	added ('OK')	text/html	etag:%221526993339-1%22	http://www.coolmath-games.com/0-mine-of-sight	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-mine-of-sight.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:25	149777/149777	---M-Z	200	added ('OK')	text/html	etag:%221526927343-1%22	http://www.coolmath-games.com/0-snake-attack	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-snake-attack.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:26	1090/1090	---M--	200	added ('OK')	image/png	etag:%22442-551dda78c8df0%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/mine-of-sight-logo.png?0=itok%3DhmiIeqxa	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/mine-of-sight-logocd8e.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:27	4713/4713	---M--	200	added ('OK')	image/png	etag:%221269-5526819e90fb0%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/fox-adventurer-game-logo.png?0=itok%3DAPtAzK4f	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/fox-adventurer-game-logo5c42.png	(from http://www.coolmath-games.com/1-html5-games)
14:52:27	150385/150385	---M-Z	200	added ('OK')	text/html	etag:%221526927475-1%22	http://www.coolmath-games.com/0-ufo-run	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/0-ufo-run.html	(from http://www.coolmath-games.com/1-html5-games)
14:52:27	7553/7553	---M--	200	added ('OK')	image/png	etag:%221d81-552a2037d2ce0%22	http://www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/blops-plops-game-logo.png?0=itok%3DJAcNR6d5	C:/Users/Jack/Documents/GitHub/coolMathGamesReloaded.github.io/coolmathgames/www.coolmath-games.com/sites/cmatgame/files/styles/thumbnail_small/public/game_thumbnail/blops-plops-game-logo6ed8.png	(from http://www.coolmath-games.com/1-html5-games)
